,xbox,ybox,width,high,onpix,xbar,ybar,x2bar,y2bar,xybar,x2ybar,xy2bar,xege,xegvy,yege,yegvx,class
623,0.4,0.7333333333333333,0.4666666666666667,0.6,0.2,0.4666666666666667,0.5333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.2,0.5333333333333333,0.2666666666666666,0.5333333333333333,O
626,0.2,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4,0.3333333333333333,0.0666666666666666,0.4666666666666667,0.4,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.2,0.5333333333333333,O
628,0.2666666666666666,0.6,0.4,0.4,0.4,0.4666666666666667,0.4666666666666667,0.2,0.5333333333333333,0.5333333333333333,0.4,0.6,0.0666666666666666,0.5333333333333333,0.7333333333333333,0.4666666666666667,Z
629,0.2,0.4,0.3333333333333333,0.2666666666666666,0.4666666666666667,0.6,0.4666666666666667,0.2666666666666666,0.1333333333333333,0.4666666666666667,0.4,0.5333333333333333,0.5333333333333333,0.7333333333333333,0.0666666666666666,0.4,W
633,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.4,0.4,0.4666666666666667,0.1333333333333333,0.5333333333333333,0.4666666666666667,0.6666666666666666,B
634,0.0,0.0,0.0666666666666666,0.0,0.0,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.2,0.4666666666666667,0.4,0.6666666666666666,0.2,0.5333333333333333,0.1333333333333333,0.7333333333333333,K
639,0.5333333333333333,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.2666666666666666,0.7333333333333333,0.0666666666666666,0.2,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.3333333333333333,0.8,0.0666666666666666,0.4666666666666667,V
640,0.6,0.8666666666666667,0.4666666666666667,0.4666666666666667,0.2,0.2666666666666666,0.8666666666666667,0.2,0.3333333333333333,0.8666666666666667,0.4666666666666667,0.2,0.1333333333333333,0.4666666666666667,0.3333333333333333,0.2666666666666666,F
641,0.1333333333333333,0.0666666666666666,0.2,0.0666666666666666,0.0,0.4666666666666667,0.6666666666666666,0.2,0.0666666666666666,0.4666666666666667,0.8666666666666667,0.5333333333333333,0.0666666666666666,0.7333333333333333,0.0,0.5333333333333333,Y
642,0.2666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.2666666666666666,0.6,0.5333333333333333,0.2,0.4,0.6666666666666666,0.2,0.4,0.2,0.4,0.2666666666666666,0.6666666666666666,R
645,0.2,0.3333333333333333,0.2,0.2,0.1333333333333333,0.2666666666666666,0.6666666666666666,0.2,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.2666666666666666,0.0,0.6666666666666666,0.2,0.4666666666666667,P
647,0.4,0.4,0.5333333333333333,0.6,0.5333333333333333,0.6666666666666666,0.8,0.4,0.2666666666666666,0.4,0.4666666666666667,0.4,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.2666666666666666,Y
650,0.2666666666666666,0.4666666666666667,0.4,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.2,0.4,0.6666666666666666,0.2666666666666666,0.4,0.1333333333333333,0.5333333333333333,0.2666666666666666,0.6666666666666666,B
651,0.2666666666666666,0.5333333333333333,0.4,0.4,0.2666666666666666,0.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.6,0.5333333333333333,0.2,0.6666666666666666,0.3333333333333333,0.6,T
654,0.6666666666666666,1.0,0.6,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.2666666666666666,0.3333333333333333,0.2666666666666666,0.6,0.2666666666666666,0.3333333333333333,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.5333333333333333,G
656,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0,0.4,0.4666666666666667,0.4,0.5333333333333333,0.4666666666666667,0.4,0.9333333333333332,0.0,0.5333333333333333,0.2666666666666666,0.6666666666666666,C
657,0.3333333333333333,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.2666666666666666,0.6666666666666666,0.4,0.2666666666666666,0.5333333333333333,0.7333333333333333,0.2,0.5333333333333333,0.1333333333333333,0.5333333333333333,0.3333333333333333,0.7333333333333333,S
663,0.2,0.3333333333333333,0.4,0.2666666666666666,0.2,0.5333333333333333,0.4666666666666667,0.1333333333333333,0.5333333333333333,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.1333333333333333,0.5333333333333333,0.3333333333333333,0.6666666666666666,E
665,0.2,0.2666666666666666,0.2666666666666666,0.2,0.1333333333333333,0.4,0.7333333333333333,0.2,0.4666666666666667,0.7333333333333333,0.6,0.2666666666666666,0.1333333333333333,0.7333333333333333,0.2,0.2666666666666666,T
667,0.1333333333333333,0.2,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.4,0.5333333333333333,0.1333333333333333,0.4,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.0666666666666666,0.5333333333333333,0.3333333333333333,0.4,S
668,0.0666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.4666666666666667,0.4666666666666667,0.7333333333333333,0.0666666666666666,0.3333333333333333,0.4,0.5333333333333333,0.2666666666666666,0.5333333333333333,0.0,0.5333333333333333,N
672,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.6,0.4666666666666667,0.2,0.3333333333333333,0.7333333333333333,0.3333333333333333,0.4666666666666667,0.1333333333333333,0.4666666666666667,0.2666666666666666,0.6,B
677,0.1333333333333333,0.2,0.2,0.2666666666666666,0.0666666666666666,0.6,0.6666666666666666,0.3333333333333333,0.6,0.3333333333333333,0.4,0.3333333333333333,0.0,0.4666666666666667,0.5333333333333333,0.4666666666666667,S
679,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.4666666666666667,0.4666666666666667,0.2666666666666666,0.2666666666666666,0.4666666666666667,0.4,0.5333333333333333,0.0,0.5333333333333333,0.0,0.5333333333333333,I
683,0.2666666666666666,0.4,0.4,0.2666666666666666,0.2,0.6,0.6666666666666666,0.0666666666666666,0.4666666666666667,0.2,0.7333333333333333,0.5333333333333333,0.0666666666666666,0.7333333333333333,0.0666666666666666,0.6,Y
684,0.2,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.2666666666666666,0.2666666666666666,0.4,0.3333333333333333,0.5333333333333333,0.2666666666666666,0.5333333333333333,0.3333333333333333,0.4666666666666667,H
686,0.2666666666666666,0.6,0.4,0.4666666666666667,0.2666666666666666,0.6666666666666666,0.2,0.1333333333333333,0.1333333333333333,0.5333333333333333,0.1333333333333333,0.6666666666666666,0.2666666666666666,0.2666666666666666,0.2,0.5333333333333333,A
687,0.4,0.6666666666666666,0.4,0.4,0.3333333333333333,0.6666666666666666,0.4,0.2,0.3333333333333333,0.6,0.3333333333333333,0.5333333333333333,0.4,0.5333333333333333,0.4666666666666667,0.6,B
691,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.4,0.5333333333333333,0.1333333333333333,0.4666666666666667,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.0666666666666666,0.5333333333333333,0.2666666666666666,0.4,S
697,0.4,0.5333333333333333,0.5333333333333333,0.4,0.3333333333333333,0.2666666666666666,0.6,0.2666666666666666,0.6,0.7333333333333333,0.6666666666666666,0.6,0.1333333333333333,0.6,0.2666666666666666,0.3333333333333333,E
701,0.2666666666666666,0.3333333333333333,0.4,0.4,0.4,0.6,0.6,0.4,0.2666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.7333333333333333,0.4,0.2666666666666666,Y
702,0.2666666666666666,0.3333333333333333,0.4,0.4,0.4,0.4,0.6,0.2666666666666666,0.1333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.4,0.6666666666666666,0.2666666666666666,0.4,P
703,0.4,0.6,0.4,0.2666666666666666,0.2,0.4666666666666667,0.2,0.3333333333333333,0.1333333333333333,0.4,0.3333333333333333,0.2666666666666666,0.2666666666666666,0.5333333333333333,0.3333333333333333,0.4666666666666667,G
705,0.4666666666666667,0.6,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.4,0.6,0.3333333333333333,0.6,0.4666666666666667,0.6666666666666666,P
709,0.4,0.7333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4,0.4,0.6,0.3333333333333333,0.2666666666666666,0.4,0.6,0.3333333333333333,0.6666666666666666,D
715,0.4,0.7333333333333333,0.4,0.5333333333333333,0.3333333333333333,0.4,0.4,0.6,0.4666666666666667,0.4,0.4,0.4666666666666667,0.1333333333333333,0.5333333333333333,0.6666666666666666,0.6666666666666666,B
719,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2666666666666666,0.6,0.5333333333333333,0.2,0.2666666666666666,0.4,0.5333333333333333,0.4666666666666667,0.2666666666666666,0.6666666666666666,0.2666666666666666,0.3333333333333333,A
726,0.4,0.6,0.6,0.5333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.6,0.6,0.4,B
727,0.4,0.6,0.5333333333333333,0.4,0.6,0.4666666666666667,0.4,0.2,0.3333333333333333,0.4,0.4,0.6,0.5333333333333333,0.4,0.4666666666666667,0.4666666666666667,K
728,0.3333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.4,0.5333333333333333,0.1333333333333333,0.3333333333333333,0.4666666666666667,0.4,0.6,0.2666666666666666,0.4666666666666667,0.5333333333333333,0.4666666666666667,X
731,0.5333333333333333,0.9333333333333332,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.4,0.2666666666666666,0.2,0.6,0.4,0.5333333333333333,0.2666666666666666,0.6,0.5333333333333333,0.5333333333333333,G
733,0.2666666666666666,0.2666666666666666,0.4,0.2,0.2,0.5333333333333333,0.4,0.0666666666666666,0.4666666666666667,0.6666666666666666,0.2666666666666666,0.6,0.2666666666666666,0.4666666666666667,0.2666666666666666,0.6,K
734,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.4,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.4,0.1333333333333333,0.5333333333333333,0.5333333333333333,0.7333333333333333,B
735,0.2,0.5333333333333333,0.3333333333333333,0.4,0.2,0.3333333333333333,0.6,0.0666666666666666,0.4,0.5333333333333333,0.8,0.6666666666666666,0.0666666666666666,0.7333333333333333,0.1333333333333333,0.5333333333333333,Y
737,0.1333333333333333,0.2666666666666666,0.2666666666666666,0.4,0.0666666666666666,0.3333333333333333,0.6666666666666666,0.2,0.1333333333333333,0.5333333333333333,0.8666666666666667,0.5333333333333333,0.1333333333333333,0.7333333333333333,0.0,0.5333333333333333,Y
738,0.6,0.8,0.4,0.4666666666666667,0.2,0.5333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.6,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.6,0.3333333333333333,0.6,O
739,0.4,0.7333333333333333,0.6,0.6,0.4666666666666667,0.4,0.5333333333333333,0.1333333333333333,0.5333333333333333,0.6666666666666666,0.4666666666666667,0.6,0.2,0.5333333333333333,0.3333333333333333,0.4666666666666667,E
741,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.4,0.2,0.2666666666666666,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.2,0.6,0.1333333333333333,0.4,U
743,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.4,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.4,0.4,0.1333333333333333,0.5333333333333333,0.2,0.5333333333333333,D
745,0.2666666666666666,0.3333333333333333,0.4,0.2666666666666666,0.2,0.4666666666666667,0.4666666666666667,0.1333333333333333,0.5333333333333333,0.7333333333333333,0.3333333333333333,0.4666666666666667,0.0666666666666666,0.5333333333333333,0.3333333333333333,0.5333333333333333,S
750,0.2,0.4,0.3333333333333333,0.2666666666666666,0.3333333333333333,0.4,0.4666666666666667,0.2,0.2,0.4666666666666667,0.4,0.6,0.3333333333333333,0.6,0.4666666666666667,0.3333333333333333,R
751,0.2,0.1333333333333333,0.2666666666666666,0.2,0.2,0.4,0.6,0.2666666666666666,0.2666666666666666,0.6,0.4666666666666667,0.2666666666666666,0.0666666666666666,0.6666666666666666,0.2666666666666666,0.4666666666666667,P
752,0.1333333333333333,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.1333333333333333,0.5333333333333333,0.6666666666666666,0.0666666666666666,0.4,0.3333333333333333,0.7333333333333333,0.5333333333333333,0.0666666666666666,0.7333333333333333,0.0666666666666666,0.5333333333333333,Y
756,0.2666666666666666,0.5333333333333333,0.4666666666666667,0.4,0.4666666666666667,0.6666666666666666,0.4,0.0666666666666666,0.3333333333333333,0.6,0.4,0.4,0.3333333333333333,0.6666666666666666,0.2666666666666666,0.4,F
757,0.4666666666666667,0.6666666666666666,0.4666666666666667,0.4,0.2666666666666666,0.6,0.4,0.1333333333333333,0.4666666666666667,0.7333333333333333,0.2666666666666666,0.4666666666666667,0.2666666666666666,0.6,0.2666666666666666,0.6,X
760,0.4,0.6,0.5333333333333333,0.4,0.4666666666666667,0.7333333333333333,0.4,0.2,0.4,0.6666666666666666,0.2,0.4666666666666667,0.2,0.4666666666666667,0.2,0.6666666666666666,H
762,0.1333333333333333,0.2,0.2,0.1333333333333333,0.1333333333333333,0.4,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.4,0.4666666666666667,0.1333333333333333,0.4666666666666667,0.2666666666666666,0.6,R
765,0.4,0.6,0.4,0.2666666666666666,0.2,0.8,0.1333333333333333,0.2666666666666666,0.3333333333333333,0.8,0.1333333333333333,0.6,0.2666666666666666,0.4666666666666667,0.1333333333333333,0.6666666666666666,D
766,0.6,0.8666666666666667,0.6,0.4666666666666667,0.2666666666666666,0.2666666666666666,0.6,0.2,0.4666666666666667,0.6666666666666666,0.6,0.7333333333333333,0.3333333333333333,0.4666666666666667,0.2,0.4,K
768,0.3333333333333333,0.2666666666666666,0.3333333333333333,0.4,0.2,0.3333333333333333,0.6,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.1333333333333333,0.6666666666666666,0.2666666666666666,0.5333333333333333,P
770,0.4,0.6666666666666666,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.4,0.1333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.5333333333333333,0.0,0.6,0.2666666666666666,0.5333333333333333,I
772,0.2,0.4,0.3333333333333333,0.2666666666666666,0.3333333333333333,0.8,0.3333333333333333,0.2,0.1333333333333333,0.6,0.2666666666666666,0.5333333333333333,0.3333333333333333,0.4,0.1333333333333333,0.4,M
774,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.4666666666666667,0.6666666666666666,0.2,0.0666666666666666,0.4666666666666667,0.8,0.5333333333333333,0.0666666666666666,0.7333333333333333,0.0,0.5333333333333333,Y
776,0.3333333333333333,0.7333333333333333,0.4,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.2666666666666666,0.3333333333333333,0.4,0.4666666666666667,0.6,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.4666666666666667,T
778,0.3333333333333333,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.7333333333333333,0.4666666666666667,0.2,0.4,0.7333333333333333,0.0666666666666666,0.4,0.2666666666666666,0.3333333333333333,0.2666666666666666,0.6666666666666666,R
780,0.2666666666666666,0.5333333333333333,0.4,0.4,0.2,0.4666666666666667,0.4666666666666667,0.0666666666666666,0.4666666666666667,0.6666666666666666,0.4,0.6,0.2,0.5333333333333333,0.2666666666666666,0.5333333333333333,K
783,0.6666666666666666,0.8,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.4,0.5333333333333333,0.2666666666666666,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.2666666666666666,0.2,0.6,0.3333333333333333,0.2666666666666666,Y
793,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.4,0.4666666666666667,0.4666666666666667,0.4,0.5333333333333333,0.6,0.2666666666666666,0.6,0.5333333333333333,0.4,T
797,0.1333333333333333,0.4666666666666667,0.2,0.3333333333333333,0.1333333333333333,0.5333333333333333,0.4666666666666667,0.1333333333333333,0.3333333333333333,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.2,0.5333333333333333,0.1333333333333333,0.4,J
800,0.2666666666666666,0.5333333333333333,0.3333333333333333,0.4,0.1333333333333333,0.3333333333333333,0.6,0.5333333333333333,0.5333333333333333,0.8666666666666667,0.6,0.4,0.1333333333333333,0.6666666666666666,0.1333333333333333,0.4,C
806,0.2,0.4,0.2666666666666666,0.2666666666666666,0.3333333333333333,0.6,0.4666666666666667,0.3333333333333333,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.2666666666666666,0.4666666666666667,0.4,0.3333333333333333,D
818,0.2666666666666666,0.6,0.3333333333333333,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.6666666666666666,0.2666666666666666,0.3333333333333333,0.6666666666666666,0.6,0.2666666666666666,0.2666666666666666,0.6666666666666666,0.2666666666666666,0.4666666666666667,P
822,0.1333333333333333,0.2,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.5333333333333333,0.4666666666666667,0.2,0.3333333333333333,0.6666666666666666,0.4,0.5333333333333333,0.2,0.5333333333333333,0.1333333333333333,0.5333333333333333,H
825,0.2,0.4,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.4,0.4666666666666667,0.3333333333333333,0.4,0.7333333333333333,0.5333333333333333,0.8,0.0666666666666666,0.6,0.2,0.6,C
826,0.2666666666666666,0.3333333333333333,0.4,0.2666666666666666,0.4,0.5333333333333333,0.5333333333333333,0.2666666666666666,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.2666666666666666,0.6,0.6,0.6666666666666666,S
829,0.3333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.2666666666666666,0.3333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.6,0.4666666666666667,0.6666666666666666,0.1333333333333333,0.6,0.2666666666666666,0.6666666666666666,G
834,0.0666666666666666,0.2,0.2,0.0666666666666666,0.0666666666666666,0.6,0.5333333333333333,0.2,0.2666666666666666,0.6666666666666666,0.2,0.3333333333333333,0.2666666666666666,0.5333333333333333,0.0666666666666666,0.5333333333333333,N
837,0.2666666666666666,0.6,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.6,0.4666666666666667,0.2,0.3333333333333333,0.6,0.2,0.5333333333333333,0.2,0.4,0.2,0.7333333333333333,R
841,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.4,0.5333333333333333,0.4,0.2,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.1333333333333333,0.4666666666666667,0.2666666666666666,0.7333333333333333,R
846,0.2,0.4,0.2666666666666666,0.2666666666666666,0.1333333333333333,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.3333333333333333,0.4,0.5333333333333333,0.0,0.5333333333333333,0.6,0.5333333333333333,S
848,0.6,0.9333333333333332,0.4666666666666667,0.5333333333333333,0.2666666666666666,0.6,0.4,0.4,0.4,0.7333333333333333,0.2666666666666666,0.6,0.4,0.4666666666666667,0.4666666666666667,0.6666666666666666,B
849,0.1333333333333333,0.0,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.4666666666666667,0.4,0.6666666666666666,0.0,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.4,0.4,0.0,0.5333333333333333,M
856,0.2666666666666666,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.1333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.4666666666666667,0.3333333333333333,0.9333333333333332,0.0666666666666666,0.6,0.2666666666666666,0.6,C
858,0.4,0.7333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.4,0.1333333333333333,0.4666666666666667,0.4,0.7333333333333333,0.3333333333333333,0.5333333333333333,0.6,0.4666666666666667,G
860,0.2,0.5333333333333333,0.2666666666666666,0.4,0.1333333333333333,0.4666666666666667,0.5333333333333333,0.0,0.5333333333333333,0.9333333333333332,0.4,0.4,0.0,0.5333333333333333,0.0666666666666666,0.4666666666666667,I
862,0.2,0.4,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.5333333333333333,0.4,0.3333333333333333,0.1333333333333333,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.4,0.6,0.2666666666666666,0.4666666666666667,C
865,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.6,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.2666666666666666,0.4,0.4,0.5333333333333333,0.4666666666666667,0.2666666666666666,0.6,0.6666666666666666,0.6,I
866,0.3333333333333333,0.6,0.4666666666666667,0.4666666666666667,0.4,0.5333333333333333,0.4666666666666667,0.4,0.2,0.4666666666666667,0.4,0.6666666666666666,0.3333333333333333,0.6,0.6,0.5333333333333333,E
870,0.2,0.6,0.2666666666666666,0.4,0.2,0.4666666666666667,0.4666666666666667,0.4,0.7333333333333333,0.4,0.4,0.5333333333333333,0.0666666666666666,0.5333333333333333,0.5333333333333333,0.5333333333333333,Z
871,0.2,0.5333333333333333,0.3333333333333333,0.4,0.4,0.5333333333333333,0.4,0.2666666666666666,0.3333333333333333,0.4,0.4,0.5333333333333333,0.4,0.4666666666666667,0.4,0.4666666666666667,H
874,0.3333333333333333,0.6,0.4,0.4666666666666667,0.2666666666666666,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.2,0.4666666666666667,0.2666666666666666,0.6,O
879,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0666666666666666,0.6,0.4,0.1333333333333333,0.6666666666666666,0.2,0.4666666666666667,0.2666666666666666,0.3333333333333333,L
881,0.4,0.7333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.4,0.2666666666666666,0.4666666666666667,0.4,0.4,0.7333333333333333,0.3333333333333333,0.4666666666666667,0.5333333333333333,0.6666666666666666,K
883,0.2,0.4,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.4666666666666667,0.6,0.2666666666666666,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.2666666666666666,0.4666666666666667,0.4,0.6,K
884,0.2,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.1333333333333333,0.4666666666666667,0.7333333333333333,0.2,0.4666666666666667,0.6666666666666666,0.6,0.2666666666666666,0.1333333333333333,0.7333333333333333,0.2,0.3333333333333333,T
893,0.5333333333333333,0.8,0.4,0.4,0.2666666666666666,0.6666666666666666,0.4,0.4,0.3333333333333333,0.7333333333333333,0.1333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.6666666666666666,R
897,0.2,0.4,0.3333333333333333,0.2666666666666666,0.2,0.5333333333333333,0.4666666666666667,0.2666666666666666,0.6,0.4,0.4,0.5333333333333333,0.2,0.5333333333333333,0.4,0.5333333333333333,X
899,0.2666666666666666,0.6666666666666666,0.4,0.4666666666666667,0.0666666666666666,0.4,0.6666666666666666,0.2,0.1333333333333333,0.5333333333333333,0.8666666666666667,0.5333333333333333,0.0666666666666666,0.7333333333333333,0.0,0.5333333333333333,Y
902,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0,0.5333333333333333,0.4666666666666667,0.2,0.3333333333333333,0.3333333333333333,0.4,0.4666666666666667,0.0,0.5333333333333333,0.4,0.5333333333333333,S
905,0.6666666666666666,1.0,0.4666666666666667,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.6666666666666666,0.4,0.5333333333333333,0.2,0.6,0.5333333333333333,0.6,E
909,0.3333333333333333,0.7333333333333333,0.4,0.5333333333333333,0.1333333333333333,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.2666666666666666,0.4666666666666667,0.4,0.5333333333333333,0.2,0.5333333333333333,0.2666666666666666,0.5333333333333333,X
913,0.5333333333333333,1.0,0.5333333333333333,0.6,0.2666666666666666,0.5333333333333333,0.5333333333333333,0.1333333333333333,0.5333333333333333,0.6,0.4666666666666667,0.5333333333333333,0.2666666666666666,0.8,0.2666666666666666,0.4666666666666667,X
920,0.1333333333333333,0.1333333333333333,0.2,0.2666666666666666,0.1333333333333333,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.6,0.4,0.4,0.5333333333333333,0.1333333333333333,0.5333333333333333,0.4666666666666667,0.5333333333333333,Z
925,0.3333333333333333,0.6,0.4,0.4666666666666667,0.2666666666666666,0.5333333333333333,0.4,0.6,0.4,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.3333333333333333,0.4666666666666667,0.2,0.4666666666666667,N
930,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.4,0.5333333333333333,0.4,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.2,0.5333333333333333,0.6666666666666666,0.4,Y
932,0.4,0.6,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4,0.5333333333333333,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.2,0.4,0.3333333333333333,0.6,0.5333333333333333,0.3333333333333333,D
938,0.3333333333333333,0.6666666666666666,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.4,0.6,0.2,0.4666666666666667,0.6,0.5333333333333333,0.3333333333333333,0.2666666666666666,0.6666666666666666,0.2666666666666666,0.4666666666666667,P
940,0.2,0.3333333333333333,0.2666666666666666,0.2666666666666666,0.2666666666666666,0.3333333333333333,0.5333333333333333,0.1333333333333333,0.2666666666666666,0.5333333333333333,0.4666666666666667,0.6,0.1333333333333333,0.4666666666666667,0.4666666666666667,0.5333333333333333,X
942,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.4,0.5333333333333333,0.5333333333333333,0.2666666666666666,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.2,0.5333333333333333,0.4,0.8,R
948,0.2,0.3333333333333333,0.3333333333333333,0.2666666666666666,0.2666666666666666,0.5333333333333333,0.4,0.2666666666666666,0.2666666666666666,0.4,0.4,0.5333333333333333,0.2666666666666666,0.6666666666666666,0.0666666666666666,0.4666666666666667,U
949,0.1333333333333333,0.4,0.2,0.2666666666666666,0.2,0.4,0.4666666666666667,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.4,0.4666666666666667,0.1333333333333333,0.5333333333333333,0.4,0.6,B
952,0.2666666666666666,0.6,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.4,0.2666666666666666,0.5333333333333333,0.4666666666666667,0.6,0.2,0.5333333333333333,0.4666666666666667,0.6666666666666666,P
953,0.4,0.6666666666666666,0.6,0.5333333333333333,0.7333333333333333,0.4,0.4666666666666667,0.2,0.1333333333333333,0.4666666666666667,0.3333333333333333,0.4,0.2,0.5333333333333333,0.7333333333333333,0.2666666666666666,S
